Nvalid,StateName,NPostCode,NYear,NClimateZone,StarRating,Exposure,X,CertificateHeating,CertificateSCool,CertificateLCool,TotalFlArea,TotFloorArea,SlabOnGroundArea,FloorsAboveGround,SubfloorFloorArea,FloorsAboveNeighbours_100,CeilingsBelowNeighbours,TotalSharedSurfaceArea,FloorHeightmin,FloorHeightmax,NumberofLiving,NumberofBedrooms,MStorey,NStorey
252,      WA,6152,18,13,9.2,        Suburban,NA,0.12,14.39,2.15,50.44,50.44,0,0,0,0,50.44,107,13.4,13.4,1,1,4,1
253,      WA,6152,18,13,8.8,        Suburban,NA,2.6,17.7,2.26,76.07,76.07,0,0,0,0,76.07,125,13.4,13.4,1,2,4,1
254,      WA,6152,18,13,8.5,        Suburban,NA,6.32,19.88,1.97,78.52,78.52,0,0,0,0,78.52,124,13.4,13.4,1,2,4,1
255,      WA,6152,18,13,7.7,        Suburban,NA,30.73,11.36,1.42,74.51,74.51,0,0,0,52.68,74.51,179,13.4,13.4,1,2,4,1
256,      WA,6152,18,13,5.1,        Suburban,NA,49.94,46.55,3.33,75.85,75.85,0,0,0,69.99,0,121,16.4,16.4,1,2,5,1
257,      WA,6152,18,13,7.3,        Suburban,NA,13.05,42.06,3.62,76.07,76.07,0,0,0,0,0,49,16.4,16.4,1,2,5,1
258,      WA,6152,18,13,8.2,        Suburban,NA,4.57,29,3.88,50.44,50.44,0,0,0,0,0,57,16.4,16.4,1,1,5,1
259,      WA,6152,18,13,6.7,        Suburban,NA,42.63,21.47,2.35,74.51,74.51,0,0,0,52.68,0,105,16.4,16.4,1,2,5,1
260,      WA,6152,18,13,6.8,        Suburban,NA,20.96,45.3,3.36,78.52,78.52,0,0,0,0,0,45,16.4,16.4,1,2,5,1
261,      WA,6725,17,33,7.2,        Suburban,NA,0.11,137.36,75.28,324.9,280.7,248.3,0,0,0,0,0,0.1,2.8,3,4,1,2
262,      WA,6725,16,33,6.2,        Suburban,NA,0,200.29,82,184.01,184.01,184.01,0,0,0,0,0,0.1,0.1,2,4,0,1
263,      WA,6725,16,33,7,        Suburban,NA,0,175.23,78.7,142.7,132.6,142.7,0,0,0,0,0,0.1,0.1,2,3,0,1
264,      WA,6620,18,42,6.5,            Open,NA,32.12,25.04,2.13,195.35,195.35,195.35,0,0,0,0,0,0.1,0.1,2,4,0,1
265,      WA,6385,18,44,6,            Open,NA,47.1,11.88,2.22,357.48,306.7,357.48,0,0,0,0,0,0.1,0.1,3,4,0,1
266,      WA,6407,16,44,6.1,        Suburban,NA,27.94,29.4,3.03,349.96,297.31,349.96,0,0,0,0,0,0.1,0.1,2,4,0,1
267,      WA,6302,17,44,6.4,            Open,NA,44.6,24.09,3.46,123.91,123.91,123.91,0,0,0,0,0,0.1,0.1,2,3,0,1
268,      WA,6566,17,44,6.2,            Open,NA,43.49,17.76,2.23,233.93,233.93,233.93,0,0,0,0,0,0.1,0.1,1,3,0,1
269,      WA,6302,17,44,6.3,            Open,NA,48.13,17.6,2.55,177.5,177.5,177.5,0,0,0,0,0,0.1,0.1,2,3,0,1
270,      WA,6566,17,44,6.3,            Open,NA,44.65,17.72,2.41,198.2,198.2,198.2,0,0,0,0,0,0.1,0.1,3,4,0,1
271,      WA,6566,17,44,6.1,        Suburban,NA,39.77,33.91,3.24,140.47,140.47,140.47,0,0,0,0,0,0.1,0.1,2,3,0,1
